date_key,full_date,year,month,day,day_of_week,is_weekend,is_finals
3404,2021-04-26,2021,4,26,Monday,0,0
3405,2021-04-27,2021,4,27,Tuesday,0,0
3406,2021-04-28,2021,4,28,Wednesday,0,0
3407,2021-04-29,2021,4,29,Thursday,0,0
3408,2021-04-30,2021,4,30,Friday,0,0
3409,2021-05-01,2021,5,1,Saturday,1,0
3410,2021-05-02,2021,5,2,Sunday,1,0
3411,2021-05-03,2021,5,3,Monday,0,0
3412,2021-05-04,2021,5,4,Tuesday,0,0
3413,2021-05-05,2021,5,5,Wednesday,0,0
3414,2021-05-06,2021,5,6,Thursday,0,0
3415,2021-05-07,2021,5,7,Friday,0,0
3416,2021-05-08,2021,5,8,Saturday,1,0
3417,2021-05-09,2021,5,9,Sunday,1,0
3418,2021-05-10,2021,5,10,Monday,0,0
3419,2021-05-11,2021,5,11,Tuesday,0,0
3420,2021-05-12,2021,5,12,Wednesday,0,0
3421,2021-05-13,2021,5,13,Thursday,0,0
3422,2021-05-14,2021,5,14,Friday,0,0
3423,2021-05-15,2021,5,15,Saturday,1,0
3424,2021-05-16,2021,5,16,Sunday,1,0
3425,2021-05-17,2021,5,17,Monday,0,0
3426,2021-05-18,2021,5,18,Tuesday,0,0
3427,2021-05-19,2021,5,19,Wednesday,0,0
3428,2021-05-20,2021,5,20,Thursday,0,0
3429,2021-05-21,2021,5,21,Friday,0,0
3430,2021-05-22,2021,5,22,Saturday,1,0
3431,2021-05-23,2021,5,23,Sunday,1,0
3432,2021-05-24,2021,5,24,Monday,0,0
3433,2021-05-25,2021,5,25,Tuesday,0,0
3434,2021-05-26,2021,5,26,Wednesday,0,0
3435,2021-05-27,2021,5,27,Thursday,0,0
3436,2021-05-28,2021,5,28,Friday,0,0
3437,2021-05-29,2021,5,29,Saturday,1,0
3438,2021-05-30,2021,5,30,Sunday,1,0
3439,2021-05-31,2021,5,31,Monday,0,0
3440,2021-06-01,2021,6,1,Tuesday,0,0
3441,2021-06-02,2021,6,2,Wednesday,0,0
3442,2021-06-03,2021,6,3,Thursday,0,0
3443,2021-06-04,2021,6,4,Friday,0,0
3444,2021-06-05,2021,6,5,Saturday,1,0
3445,2021-06-06,2021,6,6,Sunday,1,0
3446,2021-06-07,2021,6,7,Monday,0,0
3447,2021-06-08,2021,6,8,Tuesday,0,0
3448,2021-06-09,2021,6,9,Wednesday,0,0
3449,2021-06-10,2021,6,10,Thursday,0,0
3450,2021-06-11,2021,6,11,Friday,0,0
3451,2021-06-12,2021,6,12,Saturday,1,0
3452,2021-06-13,2021,6,13,Sunday,1,0
3453,2021-06-14,2021,6,14,Monday,0,0
3454,2021-06-15,2021,6,15,Tuesday,0,0
3455,2021-06-16,2021,6,16,Wednesday,0,0
3456,2021-06-17,2021,6,17,Thursday,0,0
3457,2021-06-18,2021,6,18,Friday,0,0
3458,2021-06-19,2021,6,19,Saturday,1,0
3459,2021-06-20,2021,6,20,Sunday,1,0
3460,2021-06-21,2021,6,21,Monday,0,0
3461,2021-06-22,2021,6,22,Tuesday,0,0
3462,2021-06-23,2021,6,23,Wednesday,0,0
3463,2021-06-24,2021,6,24,Thursday,0,0
3464,2021-06-25,2021,6,25,Friday,0,0
3465,2021-06-26,2021,6,26,Saturday,1,0
3466,2021-06-27,2021,6,27,Sunday,1,0
3467,2021-06-28,2021,6,28,Monday,0,0
3468,2021-06-29,2021,6,29,Tuesday,0,0
3469,2021-06-30,2021,6,30,Wednesday,0,0
3470,2021-07-01,2021,7,1,Thursday,0,0
3471,2021-07-02,2021,7,2,Friday,0,0
3472,2021-07-03,2021,7,3,Saturday,1,0
3473,2021-07-04,2021,7,4,Sunday,1,0
3474,2021-07-05,2021,7,5,Monday,0,0
3475,2021-07-06,2021,7,6,Tuesday,0,0
3476,2021-07-07,2021,7,7,Wednesday,0,0
3477,2021-07-08,2021,7,8,Thursday,0,0
3478,2021-07-09,2021,7,9,Friday,0,0
3479,2021-07-10,2021,7,10,Saturday,1,0
3480,2021-07-11,2021,7,11,Sunday,1,0
3481,2021-07-12,2021,7,12,Monday,0,0
3482,2021-07-13,2021,7,13,Tuesday,0,0
3483,2021-07-14,2021,7,14,Wednesday,0,0
3484,2021-07-15,2021,7,15,Thursday,0,0
3485,2021-07-16,2021,7,16,Friday,0,0
3486,2021-07-17,2021,7,17,Saturday,1,0
3487,2021-07-18,2021,7,18,Sunday,1,0
3488,2021-07-19,2021,7,19,Monday,0,0
3489,2021-07-20,2021,7,20,Tuesday,0,0
3490,2021-07-21,2021,7,21,Wednesday,0,0
3491,2021-07-22,2021,7,22,Thursday,0,0
3492,2021-07-23,2021,7,23,Friday,0,0
3493,2021-07-24,2021,7,24,Saturday,1,0
3494,2021-07-25,2021,7,25,Sunday,1,0
3495,2021-07-26,2021,7,26,Monday,0,0
3496,2021-07-27,2021,7,27,Tuesday,0,0
3497,2021-07-28,2021,7,28,Wednesday,0,0
3498,2021-07-29,2021,7,29,Thursday,0,0
3499,2021-07-30,2021,7,30,Friday,0,0
3500,2021-07-31,2021,7,31,Saturday,1,0
3501,2021-08-01,2021,8,1,Sunday,1,0
3502,2021-08-02,2021,8,2,Monday,0,0
3503,2021-08-03,2021,8,3,Tuesday,0,0
3504,2021-08-04,2021,8,4,Wednesday,0,0
3505,2021-08-05,2021,8,5,Thursday,0,0
3506,2021-08-06,2021,8,6,Friday,0,0
3507,2021-08-07,2021,8,7,Saturday,1,0
3508,2021-08-08,2021,8,8,Sunday,1,0
3509,2021-08-09,2021,8,9,Monday,0,0
3510,2021-08-10,2021,8,10,Tuesday,0,0
3511,2021-08-11,2021,8,11,Wednesday,0,0
3512,2021-08-12,2021,8,12,Thursday,0,0
3513,2021-08-13,2021,8,13,Friday,0,0
3514,2021-08-14,2021,8,14,Saturday,1,0
3515,2021-08-15,2021,8,15,Sunday,1,0
3516,2021-08-16,2021,8,16,Monday,0,0
3517,2021-08-17,2021,8,17,Tuesday,0,0
3518,2021-08-18,2021,8,18,Wednesday,0,0
3519,2021-08-19,2021,8,19,Thursday,0,0
3520,2021-08-20,2021,8,20,Friday,0,0
3521,2021-08-21,2021,8,21,Saturday,1,0
3522,2021-08-22,2021,8,22,Sunday,1,0
3523,2021-08-23,2021,8,23,Monday,0,0
3524,2021-08-24,2021,8,24,Tuesday,0,0
3525,2021-08-25,2021,8,25,Wednesday,0,0
3526,2021-08-26,2021,8,26,Thursday,0,0
3527,2021-08-27,2021,8,27,Friday,0,0
3528,2021-08-28,2021,8,28,Saturday,1,0
3529,2021-08-29,2021,8,29,Sunday,1,0
3530,2021-08-30,2021,8,30,Monday,0,0
3531,2021-08-31,2021,8,31,Tuesday,0,0
3532,2021-09-01,2021,9,1,Wednesday,0,0
3533,2021-09-02,2021,9,2,Thursday,0,0
3534,2021-09-03,2021,9,3,Friday,0,0
3535,2021-09-04,2021,9,4,Saturday,1,0
3536,2021-09-05,2021,9,5,Sunday,1,0
3537,2021-09-06,2021,9,6,Monday,0,0
3538,2021-09-07,2021,9,7,Tuesday,0,0
3539,2021-09-08,2021,9,8,Wednesday,0,0
3540,2021-09-09,2021,9,9,Thursday,0,0
3541,2021-09-10,2021,9,10,Friday,0,0
3542,2021-09-11,2021,9,11,Saturday,1,0
3543,2021-09-12,2021,9,12,Sunday,1,0
3544,2021-09-13,2021,9,13,Monday,0,0
3545,2021-09-14,2021,9,14,Tuesday,0,0
3546,2021-09-15,2021,9,15,Wednesday,0,0
3547,2021-09-16,2021,9,16,Thursday,0,0
3548,2021-09-17,2021,9,17,Friday,0,0
3549,2021-09-18,2021,9,18,Saturday,1,0
3550,2021-09-19,2021,9,19,Sunday,1,0
3551,2021-09-20,2021,9,20,Monday,0,0
3552,2021-09-21,2021,9,21,Tuesday,0,0
3553,2021-09-22,2021,9,22,Wednesday,0,0
3554,2021-09-23,2021,9,23,Thursday,0,0
3555,2021-09-24,2021,9,24,Friday,0,0
3556,2021-09-25,2021,9,25,Saturday,1,0
3557,2021-09-26,2021,9,26,Sunday,1,0
3558,2021-09-27,2021,9,27,Monday,0,0
3559,2021-09-28,2021,9,28,Tuesday,0,0
3560,2021-09-29,2021,9,29,Wednesday,0,0
3561,2021-09-30,2021,9,30,Thursday,0,0
3562,2021-10-01,2021,10,1,Friday,0,0
3563,2021-10-02,2021,10,2,Saturday,1,0
3564,2021-10-03,2021,10,3,Sunday,1,0
3565,2021-10-04,2021,10,4,Monday,0,0
3566,2021-10-05,2021,10,5,Tuesday,0,0
3567,2021-10-06,2021,10,6,Wednesday,0,0
3568,2021-10-07,2021,10,7,Thursday,0,0
3569,2021-10-08,2021,10,8,Friday,0,0
3570,2021-10-09,2021,10,9,Saturday,1,0
3571,2021-10-10,2021,10,10,Sunday,1,0
3572,2021-10-11,2021,10,11,Monday,0,0
3573,2021-10-12,2021,10,12,Tuesday,0,0
3574,2021-10-13,2021,10,13,Wednesday,0,0
3575,2021-10-14,2021,10,14,Thursday,0,0
3576,2021-10-15,2021,10,15,Friday,0,0
3577,2021-10-16,2021,10,16,Saturday,1,0
3578,2021-10-17,2021,10,17,Sunday,1,0
3579,2021-10-18,2021,10,18,Monday,0,0
3580,2021-10-19,2021,10,19,Tuesday,0,0
3581,2021-10-20,2021,10,20,Wednesday,0,0
3582,2021-10-21,2021,10,21,Thursday,0,0
3583,2021-10-22,2021,10,22,Friday,0,0
3584,2021-10-23,2021,10,23,Saturday,1,0
3585,2021-10-24,2021,10,24,Sunday,1,0
3586,2021-10-25,2021,10,25,Monday,0,0
3587,2021-10-26,2021,10,26,Tuesday,0,0
3588,2021-10-27,2021,10,27,Wednesday,0,0
3589,2021-10-28,2021,10,28,Thursday,0,0
3590,2021-10-29,2021,10,29,Friday,0,0
3591,2021-10-30,2021,10,30,Saturday,1,0
3592,2021-10-31,2021,10,31,Sunday,1,0
3593,2021-11-01,2021,11,1,Monday,0,0
3594,2021-11-02,2021,11,2,Tuesday,0,0
3595,2021-11-03,2021,11,3,Wednesday,0,0
3596,2021-11-04,2021,11,4,Thursday,0,0
3597,2021-11-05,2021,11,5,Friday,0,0
3598,2021-11-06,2021,11,6,Saturday,1,0
3599,2021-11-07,2021,11,7,Sunday,1,0
3600,2021-11-08,2021,11,8,Monday,0,0
3601,2021-11-09,2021,11,9,Tuesday,0,0
3602,2021-11-10,2021,11,10,Wednesday,0,0
3603,2021-11-11,2021,11,11,Thursday,0,0
3604,2021-11-12,2021,11,12,Friday,0,0
3605,2021-11-13,2021,11,13,Saturday,1,0
3606,2021-11-14,2021,11,14,Sunday,1,0
3607,2021-11-15,2021,11,15,Monday,0,0
3608,2021-11-16,2021,11,16,Tuesday,0,0
3609,2021-11-17,2021,11,17,Wednesday,0,0
3610,2021-11-18,2021,11,18,Thursday,0,0
3611,2021-11-19,2021,11,19,Friday,0,0
3612,2021-11-20,2021,11,20,Saturday,1,0
3613,2021-11-21,2021,11,21,Sunday,1,0
3614,2021-11-22,2021,11,22,Monday,0,0
3615,2021-11-23,2021,11,23,Tuesday,0,0
3616,2021-11-24,2021,11,24,Wednesday,0,0
3617,2021-11-25,2021,11,25,Thursday,0,0
3618,2021-11-26,2021,11,26,Friday,0,0
3619,2021-11-27,2021,11,27,Saturday,1,0
3620,2021-11-28,2021,11,28,Sunday,1,0
3621,2021-11-29,2021,11,29,Monday,0,0
3622,2021-11-30,2021,11,30,Tuesday,0,0
3623,2021-12-01,2021,12,1,Wednesday,0,0
3624,2021-12-02,2021,12,2,Thursday,0,0
3625,2021-12-03,2021,12,3,Friday,0,0
3626,2021-12-04,2021,12,4,Saturday,1,0
3627,2021-12-05,2021,12,5,Sunday,1,0
3628,2021-12-06,2021,12,6,Monday,0,0
3629,2021-12-07,2021,12,7,Tuesday,0,0
3630,2021-12-08,2021,12,8,Wednesday,0,0
3631,2021-12-09,2021,12,9,Thursday,0,0
3632,2021-12-10,2021,12,10,Friday,0,0
3633,2021-12-11,2021,12,11,Saturday,1,0
3634,2021-12-12,2021,12,12,Sunday,1,0
3635,2021-12-13,2021,12,13,Monday,0,0
3636,2021-12-14,2021,12,14,Tuesday,0,0
3637,2021-12-15,2021,12,15,Wednesday,0,0
3638,2021-12-16,2021,12,16,Thursday,0,0
3639,2021-12-17,2021,12,17,Friday,0,0
3640,2021-12-18,2021,12,18,Saturday,1,0
3641,2021-12-19,2021,12,19,Sunday,1,0
3642,2021-12-20,2021,12,20,Monday,0,0
3643,2021-12-21,2021,12,21,Tuesday,0,0
3644,2021-12-22,2021,12,22,Wednesday,0,0
3645,2021-12-23,2021,12,23,Thursday,0,0
3646,2021-12-24,2021,12,24,Friday,0,0
3647,2021-12-25,2021,12,25,Saturday,1,0
3648,2021-12-26,2021,12,26,Sunday,1,0
3649,2021-12-27,2021,12,27,Monday,0,0
3650,2021-12-28,2021,12,28,Tuesday,0,0
3651,2021-12-29,2021,12,29,Wednesday,0,0
3652,2021-12-30,2021,12,30,Thursday,0,0
3653,2021-12-31,2021,12,31,Friday,0,0
3654,2022-01-01,2022,1,1,Saturday,1,0
3655,2022-01-02,2022,1,2,Sunday,1,0
3656,2022-01-03,2022,1,3,Monday,0,0
3657,2022-01-04,2022,1,4,Tuesday,0,0
3658,2022-01-05,2022,1,5,Wednesday,0,0
3659,2022-01-06,2022,1,6,Thursday,0,0
3660,2022-01-07,2022,1,7,Friday,0,0
3661,2022-01-08,2022,1,8,Saturday,1,0
3662,2022-01-09,2022,1,9,Sunday,1,0
3663,2022-01-10,2022,1,10,Monday,0,0
3664,2022-01-11,2022,1,11,Tuesday,0,0
3665,2022-01-12,2022,1,12,Wednesday,0,0
3666,2022-01-13,2022,1,13,Thursday,0,0
3667,2022-01-14,2022,1,14,Friday,0,0
3668,2022-01-15,2022,1,15,Saturday,1,0
3669,2022-01-16,2022,1,16,Sunday,1,0
3670,2022-01-17,2022,1,17,Monday,0,0
3671,2022-01-18,2022,1,18,Tuesday,0,0
3672,2022-01-19,2022,1,19,Wednesday,0,0
3673,2022-01-20,2022,1,20,Thursday,0,0
3674,2022-01-21,2022,1,21,Friday,0,0
3675,2022-01-22,2022,1,22,Saturday,1,0
3676,2022-01-23,2022,1,23,Sunday,1,0
3677,2022-01-24,2022,1,24,Monday,0,0
3678,2022-01-25,2022,1,25,Tuesday,0,0
3679,2022-01-26,2022,1,26,Wednesday,0,0
3680,2022-01-27,2022,1,27,Thursday,0,0
3681,2022-01-28,2022,1,28,Friday,0,0
3682,2022-01-29,2022,1,29,Saturday,1,0
3683,2022-01-30,2022,1,30,Sunday,1,0
3684,2022-01-31,2022,1,31,Monday,0,0
3685,2022-02-01,2022,2,1,Tuesday,0,0
3686,2022-02-02,2022,2,2,Wednesday,0,0
3687,2022-02-03,2022,2,3,Thursday,0,0
3688,2022-02-04,2022,2,4,Friday,0,0
3689,2022-02-05,2022,2,5,Saturday,1,0
3690,2022-02-06,2022,2,6,Sunday,1,0
3691,2022-02-07,2022,2,7,Monday,0,0
3692,2022-02-08,2022,2,8,Tuesday,0,0
3693,2022-02-09,2022,2,9,Wednesday,0,0
3694,2022-02-10,2022,2,10,Thursday,0,0
3695,2022-02-11,2022,2,11,Friday,0,0
3696,2022-02-12,2022,2,12,Saturday,1,0
3697,2022-02-13,2022,2,13,Sunday,1,0
3698,2022-02-14,2022,2,14,Monday,0,0
3699,2022-02-15,2022,2,15,Tuesday,0,0
3700,2022-02-16,2022,2,16,Wednesday,0,0
3701,2022-02-17,2022,2,17,Thursday,0,0
3702,2022-02-18,2022,2,18,Friday,0,0
3703,2022-02-19,2022,2,19,Saturday,1,0
3704,2022-02-20,2022,2,20,Sunday,1,0
3705,2022-02-21,2022,2,21,Monday,0,0
3706,2022-02-22,2022,2,22,Tuesday,0,0
3707,2022-02-23,2022,2,23,Wednesday,0,0
3708,2022-02-24,2022,2,24,Thursday,0,0
3709,2022-02-25,2022,2,25,Friday,0,0
3710,2022-02-26,2022,2,26,Saturday,1,0
3711,2022-02-27,2022,2,27,Sunday,1,0
3712,2022-02-28,2022,2,28,Monday,0,0
3713,2022-03-01,2022,3,1,Tuesday,0,0
3714,2022-03-02,2022,3,2,Wednesday,0,0
3715,2022-03-03,2022,3,3,Thursday,0,0
3716,2022-03-04,2022,3,4,Friday,0,0
3717,2022-03-05,2022,3,5,Saturday,1,0
3718,2022-03-06,2022,3,6,Sunday,1,0
3719,2022-03-07,2022,3,7,Monday,0,0
3720,2022-03-08,2022,3,8,Tuesday,0,0
3721,2022-03-09,2022,3,9,Wednesday,0,0
3722,2022-03-10,2022,3,10,Thursday,0,0
3723,2022-03-11,2022,3,11,Friday,0,0
3724,2022-03-12,2022,3,12,Saturday,1,0
3725,2022-03-13,2022,3,13,Sunday,1,0
3726,2022-03-14,2022,3,14,Monday,0,0
3727,2022-03-15,2022,3,15,Tuesday,0,0
3728,2022-03-16,2022,3,16,Wednesday,0,0
3729,2022-03-17,2022,3,17,Thursday,0,0
3730,2022-03-18,2022,3,18,Friday,0,0
3731,2022-03-19,2022,3,19,Saturday,1,0
3732,2022-03-20,2022,3,20,Sunday,1,0
3733,2022-03-21,2022,3,21,Monday,0,0
3734,2022-03-22,2022,3,22,Tuesday,0,0
3735,2022-03-23,2022,3,23,Wednesday,0,0
3736,2022-03-24,2022,3,24,Thursday,0,0
3737,2022-03-25,2022,3,25,Friday,0,0
3738,2022-03-26,2022,3,26,Saturday,1,0
3739,2022-03-27,2022,3,27,Sunday,1,0
3740,2022-03-28,2022,3,28,Monday,0,0
3741,2022-03-29,2022,3,29,Tuesday,0,0
3742,2022-03-30,2022,3,30,Wednesday,0,0
3743,2022-03-31,2022,3,31,Thursday,0,0
3744,2022-04-01,2022,4,1,Friday,0,0
3745,2022-04-02,2022,4,2,Saturday,1,0
3746,2022-04-03,2022,4,3,Sunday,1,0
3747,2022-04-04,2022,4,4,Monday,0,0
3748,2022-04-05,2022,4,5,Tuesday,0,0
3749,2022-04-06,2022,4,6,Wednesday,0,0
3750,2022-04-07,2022,4,7,Thursday,0,0
3751,2022-04-08,2022,4,8,Friday,0,0
3752,2022-04-09,2022,4,9,Saturday,1,0
3753,2022-04-10,2022,4,10,Sunday,1,0
3754,2022-04-11,2022,4,11,Monday,0,0
3755,2022-04-12,2022,4,12,Tuesday,0,0
3756,2022-04-13,2022,4,13,Wednesday,0,0
3757,2022-04-14,2022,4,14,Thursday,0,0
3758,2022-04-15,2022,4,15,Friday,0,0
3759,2022-04-16,2022,4,16,Saturday,1,0
3760,2022-04-17,2022,4,17,Sunday,1,0
3761,2022-04-18,2022,4,18,Monday,0,0
3762,2022-04-19,2022,4,19,Tuesday,0,0
3763,2022-04-20,2022,4,20,Wednesday,0,0
3764,2022-04-21,2022,4,21,Thursday,0,0
3765,2022-04-22,2022,4,22,Friday,0,0
3766,2022-04-23,2022,4,23,Saturday,1,0
3767,2022-04-24,2022,4,24,Sunday,1,0
3768,2022-04-25,2022,4,25,Monday,0,0
3769,2022-04-26,2022,4,26,Tuesday,0,0
3770,2022-04-27,2022,4,27,Wednesday,0,0
3771,2022-04-28,2022,4,28,Thursday,0,0
3772,2022-04-29,2022,4,29,Friday,0,0
3773,2022-04-30,2022,4,30,Saturday,1,0
3774,2022-05-01,2022,5,1,Sunday,1,0
3775,2022-05-02,2022,5,2,Monday,0,0
3776,2022-05-03,2022,5,3,Tuesday,0,0
3777,2022-05-04,2022,5,4,Wednesday,0,0
3778,2022-05-05,2022,5,5,Thursday,0,0
3779,2022-05-06,2022,5,6,Friday,0,0
3780,2022-05-07,2022,5,7,Saturday,1,0
3781,2022-05-08,2022,5,8,Sunday,1,0
3782,2022-05-09,2022,5,9,Monday,0,0
3783,2022-05-10,2022,5,10,Tuesday,0,0
3784,2022-05-11,2022,5,11,Wednesday,0,0
3785,2022-05-12,2022,5,12,Thursday,0,0
3786,2022-05-13,2022,5,13,Friday,0,0
3787,2022-05-14,2022,5,14,Saturday,1,0
3788,2022-05-15,2022,5,15,Sunday,1,0
3789,2022-05-16,2022,5,16,Monday,0,0
3790,2022-05-17,2022,5,17,Tuesday,0,0
3791,2022-05-18,2022,5,18,Wednesday,0,0
3792,2022-05-19,2022,5,19,Thursday,0,0
3793,2022-05-20,2022,5,20,Friday,0,0
3794,2022-05-21,2022,5,21,Saturday,1,0
3795,2022-05-22,2022,5,22,Sunday,1,0
3796,2022-05-23,2022,5,23,Monday,0,0
3797,2022-05-24,2022,5,24,Tuesday,0,0
3798,2022-05-25,2022,5,25,Wednesday,0,0
3799,2022-05-26,2022,5,26,Thursday,0,0
3800,2022-05-27,2022,5,27,Friday,0,0
3801,2022-05-28,2022,5,28,Saturday,1,0
3802,2022-05-29,2022,5,29,Sunday,1,0
3803,2022-05-30,2022,5,30,Monday,0,0
3804,2022-05-31,2022,5,31,Tuesday,0,0
3805,2022-06-01,2022,6,1,Wednesday,0,0
3806,2022-06-02,2022,6,2,Thursday,0,0
3807,2022-06-03,2022,6,3,Friday,0,0
3808,2022-06-04,2022,6,4,Saturday,1,0
3809,2022-06-05,2022,6,5,Sunday,1,0
3810,2022-06-06,2022,6,6,Monday,0,0
3811,2022-06-07,2022,6,7,Tuesday,0,0
3812,2022-06-08,2022,6,8,Wednesday,0,0
3813,2022-06-09,2022,6,9,Thursday,0,0
3814,2022-06-10,2022,6,10,Friday,0,0
3815,2022-06-11,2022,6,11,Saturday,1,0
3816,2022-06-12,2022,6,12,Sunday,1,0
3817,2022-06-13,2022,6,13,Monday,0,0
3818,2022-06-14,2022,6,14,Tuesday,0,0
3819,2022-06-15,2022,6,15,Wednesday,0,0
3820,2022-06-16,2022,6,16,Thursday,0,0
3821,2022-06-17,2022,6,17,Friday,0,0
3822,2022-06-18,2022,6,18,Saturday,1,0
3823,2022-06-19,2022,6,19,Sunday,1,0
3824,2022-06-20,2022,6,20,Monday,0,0
3825,2022-06-21,2022,6,21,Tuesday,0,0
3826,2022-06-22,2022,6,22,Wednesday,0,0
3827,2022-06-23,2022,6,23,Thursday,0,0
3828,2022-06-24,2022,6,24,Friday,0,0
3829,2022-06-25,2022,6,25,Saturday,1,0
3830,2022-06-26,2022,6,26,Sunday,1,0
3831,2022-06-27,2022,6,27,Monday,0,0
3832,2022-06-28,2022,6,28,Tuesday,0,0
3833,2022-06-29,2022,6,29,Wednesday,0,0
3834,2022-06-30,2022,6,30,Thursday,0,0
3835,2022-07-01,2022,7,1,Friday,0,0
3836,2022-07-02,2022,7,2,Saturday,1,0
3837,2022-07-03,2022,7,3,Sunday,1,0
3838,2022-07-04,2022,7,4,Monday,0,0
3839,2022-07-05,2022,7,5,Tuesday,0,0
3840,2022-07-06,2022,7,6,Wednesday,0,0
3841,2022-07-07,2022,7,7,Thursday,0,0
3842,2022-07-08,2022,7,8,Friday,0,0
3843,2022-07-09,2022,7,9,Saturday,1,0
3844,2022-07-10,2022,7,10,Sunday,1,0
3845,2022-07-11,2022,7,11,Monday,0,0
3846,2022-07-12,2022,7,12,Tuesday,0,0
3847,2022-07-13,2022,7,13,Wednesday,0,0
3848,2022-07-14,2022,7,14,Thursday,0,0
3849,2022-07-15,2022,7,15,Friday,0,0
3850,2022-07-16,2022,7,16,Saturday,1,0
3851,2022-07-17,2022,7,17,Sunday,1,0
3852,2022-07-18,2022,7,18,Monday,0,0
3853,2022-07-19,2022,7,19,Tuesday,0,0
3854,2022-07-20,2022,7,20,Wednesday,0,0
3855,2022-07-21,2022,7,21,Thursday,0,0
3856,2022-07-22,2022,7,22,Friday,0,0
3857,2022-07-23,2022,7,23,Saturday,1,0
3858,2022-07-24,2022,7,24,Sunday,1,0
3859,2022-07-25,2022,7,25,Monday,0,0
3860,2022-07-26,2022,7,26,Tuesday,0,0
3861,2022-07-27,2022,7,27,Wednesday,0,0
3862,2022-07-28,2022,7,28,Thursday,0,0
3863,2022-07-29,2022,7,29,Friday,0,0
3864,2022-07-30,2022,7,30,Saturday,1,0
3865,2022-07-31,2022,7,31,Sunday,1,0
3866,2022-08-01,2022,8,1,Monday,0,0
3867,2022-08-02,2022,8,2,Tuesday,0,0
3868,2022-08-03,2022,8,3,Wednesday,0,0
3869,2022-08-04,2022,8,4,Thursday,0,0
3870,2022-08-05,2022,8,5,Friday,0,0
3871,2022-08-06,2022,8,6,Saturday,1,0
3872,2022-08-07,2022,8,7,Sunday,1,0
3873,2022-08-08,2022,8,8,Monday,0,0
3874,2022-08-09,2022,8,9,Tuesday,0,0
3875,2022-08-10,2022,8,10,Wednesday,0,0
3876,2022-08-11,2022,8,11,Thursday,0,0
3877,2022-08-12,2022,8,12,Friday,0,0
3878,2022-08-13,2022,8,13,Saturday,1,0
3879,2022-08-14,2022,8,14,Sunday,1,0
3880,2022-08-15,2022,8,15,Monday,0,0
3881,2022-08-16,2022,8,16,Tuesday,0,0
3882,2022-08-17,2022,8,17,Wednesday,0,0
3883,2022-08-18,2022,8,18,Thursday,0,0
3884,2022-08-19,2022,8,19,Friday,0,0
3885,2022-08-20,2022,8,20,Saturday,1,0
3886,2022-08-21,2022,8,21,Sunday,1,0
3887,2022-08-22,2022,8,22,Monday,0,0
3888,2022-08-23,2022,8,23,Tuesday,0,0
3889,2022-08-24,2022,8,24,Wednesday,0,0
3890,2022-08-25,2022,8,25,Thursday,0,0
3891,2022-08-26,2022,8,26,Friday,0,0
3892,2022-08-27,2022,8,27,Saturday,1,0
3893,2022-08-28,2022,8,28,Sunday,1,0
3894,2022-08-29,2022,8,29,Monday,0,0
3895,2022-08-30,2022,8,30,Tuesday,0,0
3896,2022-08-31,2022,8,31,Wednesday,0,0
3897,2022-09-01,2022,9,1,Thursday,0,0
3898,2022-09-02,2022,9,2,Friday,0,0
3899,2022-09-03,2022,9,3,Saturday,1,0
3900,2022-09-04,2022,9,4,Sunday,1,0
3901,2022-09-05,2022,9,5,Monday,0,0
3902,2022-09-06,2022,9,6,Tuesday,0,0
3903,2022-09-07,2022,9,7,Wednesday,0,0
3904,2022-09-08,2022,9,8,Thursday,0,0
3905,2022-09-09,2022,9,9,Friday,0,0
3906,2022-09-10,2022,9,10,Saturday,1,0
3907,2022-09-11,2022,9,11,Sunday,1,0
3908,2022-09-12,2022,9,12,Monday,0,0
3909,2022-09-13,2022,9,13,Tuesday,0,0
3910,2022-09-14,2022,9,14,Wednesday,0,0
3911,2022-09-15,2022,9,15,Thursday,0,0
3912,2022-09-16,2022,9,16,Friday,0,0
3913,2022-09-17,2022,9,17,Saturday,1,0
3914,2022-09-18,2022,9,18,Sunday,1,0
3915,2022-09-19,2022,9,19,Monday,0,0
3916,2022-09-20,2022,9,20,Tuesday,0,0
3917,2022-09-21,2022,9,21,Wednesday,0,0
3918,2022-09-22,2022,9,22,Thursday,0,0
3919,2022-09-23,2022,9,23,Friday,0,0
3920,2022-09-24,2022,9,24,Saturday,1,0
3921,2022-09-25,2022,9,25,Sunday,1,0
3922,2022-09-26,2022,9,26,Monday,0,0
3923,2022-09-27,2022,9,27,Tuesday,0,0
3924,2022-09-28,2022,9,28,Wednesday,0,0
3925,2022-09-29,2022,9,29,Thursday,0,0
3926,2022-09-30,2022,9,30,Friday,0,0
3927,2022-10-01,2022,10,1,Saturday,1,0
3928,2022-10-02,2022,10,2,Sunday,1,0
3929,2022-10-03,2022,10,3,Monday,0,0
3930,2022-10-04,2022,10,4,Tuesday,0,0
3931,2022-10-05,2022,10,5,Wednesday,0,0
3932,2022-10-06,2022,10,6,Thursday,0,0
3933,2022-10-07,2022,10,7,Friday,0,0
3934,2022-10-08,2022,10,8,Saturday,1,0
3935,2022-10-09,2022,10,9,Sunday,1,0
3936,2022-10-10,2022,10,10,Monday,0,0
3937,2022-10-11,2022,10,11,Tuesday,0,0
3938,2022-10-12,2022,10,12,Wednesday,0,0
3939,2022-10-13,2022,10,13,Thursday,0,0
3940,2022-10-14,2022,10,14,Friday,0,0
